species,latitude,longitude,year,country,basis
Crataegus laevigata,48.65255,6.806793,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.359669,0.704057,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.295022,1.99304,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.896459,-0.382721,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.773388,2.722838,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.355665,2.633272,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.787609,1.996291,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.033341,2.730642,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.771705,2.107228,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.364083,6.125357,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.952096,1.854823,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.653255,0.601953,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.606866,-2.931011,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.574373,2.544701,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.766445,5.043572,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.204757,7.305329,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.402163,7.40957,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.006484,7.819474,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.768848,0.096967,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.76925,0.09615,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.33256,7.00864,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.782696,2.003617,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.168114,2.448292,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.868493,2.343278,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.108304,6.141816,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.825687,2.255183,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.088073,1.241917,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.507679,2.818478,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.894634,2.318391,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.343992,7.024655,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.716344,1.968881,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.386076,0.560987,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.462218,5.058831,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.509692,-2.857137,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.275068,6.230705,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.413421,0.984051,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.580317,3.181464,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.629129,-1.561511,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.123231,5.508386,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.324598,-0.431098,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.263926,-0.453161,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.287288,0.594267,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.074264,1.533287,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.032947,5.779816,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.964966,2.046483,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.62413,-3.147899,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.950512,2.171297,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.327873,5.059525,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.290692,0.597347,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.074268,1.533347,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.0137,2.272056,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.588472,7.557975,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.525747,3.179817,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.113762,-1.634409,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.816721,1.948498,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.680274,-0.385328,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.633323,-2.058258,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.82987,1.696109,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.672847,-0.493972,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.063056,1.704167,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.454245,0.62662,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.536111,-2.258056,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.867542,2.325205,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.45425,0.626833,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.353868,-0.448223,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.993739,-1.069936,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.725021,1.610651,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.948056,4.968889,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.19707,6.87777,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.092365,4.106352,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.29767,-1.723685,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.132131,3.92044,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.721383,3.785367,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.761014,7.122353,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.6905,2.694992,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.779751,5.686653,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.688862,-0.876872,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.06843,-0.84525,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.892451,0.338961,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.767608,0.541593,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.027432,-1.534518,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.503052,5.805533,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.271529,0.407544,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.421219,5.947442,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.302494,4.904042,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.838794,2.459019,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.171465,4.274655,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.499099,5.1857,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.534651,5.113193,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.544775,-2.581244,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.901225,0.548333,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.129929,-2.183566,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.37623,0.552582,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.599203,4.486695,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.172556,6.994514,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.907272,-2.15758,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.227303,-1.490773,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.501686,5.163559,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.856859,7.186058,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.29722,6.82218,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.504093,5.159492,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.881751,2.717063,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.45075,-1.382483,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.176093,-1.653262,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.112938,2.438918,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.73051,2.530173,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.440482,0.369645,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.480227,6.065641,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.790158,7.335961,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.833662,2.407369,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.28139,0.692152,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.389392,-1.11723,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.58844,2.652428,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.376922,4.286758,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.9598,-1.754342,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.973621,5.273726,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.777475,1.768055,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.413879,2.393992,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.047158,1.96055,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.38102,6.10627,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.485482,2.497902,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.505695,0.195643,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.338393,3.215139,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.389841,-0.945478,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.846997,2.288297,2024,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.8118,7.13518,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.81036,7.11844,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.25822,6.70833,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.93443,2.18784,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.625638,1.184588,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.048864,6.698927,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.48775,1.80574,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.495716,4.714724,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.51324,7.40543,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.62568,1.18305,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.10679,3.98575,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.85626,5.18058,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.75186,5.2197,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.23526,5.28558,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.1027,5.28601,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.18609,2.42063,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.77822,2.33446,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.90245,2.76294,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.24069,0.42243,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.606739,2.291936,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.753171,-0.455147,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.354204,5.179215,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.886297,1.80349,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.26392,4.95533,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.116823,4.089837,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.127961,5.522497,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.468299,1.771572,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.026099,2.034373,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.221672,7.445978,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.556325,6.093298,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.498658,1.669438,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.957281,2.585185,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.854048,7.641241,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.854142,7.641327,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.289507,3.674037,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.882826,1.832369,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.005791,3.082475,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.753064,2.253322,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.330897,-1.524063,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.245411,7.465881,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.556388,6.093255,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.538921,4.857912,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.099562,4.082211,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.965165,1.724844,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.97131,5.908596,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.225983,6.072322,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.61,5.79167,2023,FR,PRESERVED_SPECIMEN
Crataegus laevigata,48.52008,0.2665,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.0378,2.05715,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.69372,5.08203,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.1359,0.8213,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.14947,3.90714,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.79781,3.80216,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.76176,3.75768,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.30885,5.07814,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.0625,3.75257,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.73124,4.85689,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.74361,4.91987,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.85482,1.88884,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.85676,5.27548,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.82099,2.6011,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.00389,2.83882,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.454949,7.342503,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.36552,6.813244,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.393223,-0.989687,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.961142,3.688442,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.950348,-2.552342,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.839263,2.441339,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.267763,-0.225647,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.011492,3.704356,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.096279,-1.237111,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.446327,0.074684,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.844009,2.506817,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.336357,0.75667,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.710374,5.79488,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.447893,6.326363,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.822559,5.638569,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.821133,2.33143,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.623758,2.116439,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.880256,2.380537,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.902125,2.112982,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.637446,2.04146,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.271816,2.526465,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.304759,6.079494,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.64613,-2.122708,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.864466,2.210721,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,49.017088,-0.428326,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.629939,7.618739,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.365503,3.128522,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.826071,1.672437,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.464017,2.735904,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,50.474384,1.593699,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.386986,2.786753,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,48.671276,6.14635,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,46.860002,3.040018,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,47.335227,-0.472995,2023,FR,HUMAN_OBSERVATION
Crataegus laevigata,45.52072,5.7546,1968,FR,HUMAN_OBSERVATION
Aria edulis,46.02617,6.94444,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.86305,6.41665,1979,FR,HUMAN_OBSERVATION
Aria edulis,43.87228,6.67112,1979,FR,HUMAN_OBSERVATION
Aria edulis,43.79046,6.41717,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.06078,6.11335,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.51064,6.13859,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.87724,6.22989,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.78728,6.22472,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.60364,6.34034,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.88085,6.10336,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.37132,2.1696,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.82051,2.03405,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.73237,2.29277,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.91768,4.20387,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.22319,6.94446,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.7456,6.27295,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.81661,6.24294,1979,FR,HUMAN_OBSERVATION
Aria edulis,46.12482,6.69222,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.23189,6.69439,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.70438,5.9673,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.19386,3.31836,1979,FR,HUMAN_OBSERVATION
Aria edulis,43.55081,6.06268,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.77964,6.47733,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.10382,3.31785,1979,FR,HUMAN_OBSERVATION
Aria edulis,43.86803,6.79538,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.10426,3.06357,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.46355,2.55213,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.37351,2.55285,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.64042,2.03719,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.5479,1.78245,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.82765,4.20194,1979,FR,HUMAN_OBSERVATION
Aria edulis,46.16022,6.27304,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.74411,3.06316,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.83415,3.06326,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.83415,2.93674,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.30902,4.28498,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.58044,4.16518,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.79434,5.97205,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.74267,2.43154,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.12912,3.05604,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.17169,2.84088,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.12623,3.34978,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.12678,3.0318,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.26184,3.03188,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.39654,2.71243,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.21646,3.28664,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.92375,2.68317,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.45918,1.91236,1979,FR,HUMAN_OBSERVATION
Aria edulis,42.47816,3.02395,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.39332,2.49179,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.51144,2.36983,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.62581,2.45851,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.43142,2.44989,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.36323,2.40314,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.57571,2.00364,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.62304,2.03221,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.45521,1.97028,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.95302,6.42224,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.94904,6.55121,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.88456,6.45025,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.92955,6.45307,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.92756,6.51753,1979,FR,HUMAN_OBSERVATION
Aria edulis,46.00481,6.91056,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.88651,6.38584,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.59639,2.46132,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.36584,2.36772,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.38334,2.51354,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.35134,2.64881,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.17125,2.64994,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.19415,2.80898,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.19386,2.68164,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.61775,1.8864,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.61375,2.14082,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.49704,2.48949,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.67702,2.42327,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.71046,2.03719,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.49427,2.23165,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.4558,2.41593,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.60746,2.21293,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.52637,1.98676,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.43329,1.83297,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.373,2.17137,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.37958,2.10115,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.67319,1.95571,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.75495,2.52025,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.49123,2.07622,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.54995,2.30474,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.56635,2.44929,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.61336,2.39224,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.55228,2.29507,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.56509,2.2524,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.28216,2.29848,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.61338,2.30149,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.64306,2.42229,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.70705,2.49904,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.46888,2.16491,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.50694,2.4268,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.42393,2.11352,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.61263,2.33167,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.55436,2.14045,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.6024,2.27115,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.51127,1.90905,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.69685,2.11764,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.26141,2.20348,1979,FR,HUMAN_OBSERVATION
Aria edulis,45.65412,2.27343,1979,FR,HUMAN_OBSERVATION
Aria edulis,44.51369,6.33502,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.0979,5.13991,1979,FR,OBSERVATION
Aria edulis,48.3352,3.64575,1979,FR,OBSERVATION
Aria edulis,48.057,5.0808,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.34376,3.60733,1979,FR,HUMAN_OBSERVATION
Aria edulis,46.50737,5.93497,1979,FR,HUMAN_OBSERVATION
Aria edulis,46.68032,6.20617,1979,FR,HUMAN_OBSERVATION
Aria edulis,46.68733,5.9447,1979,FR,HUMAN_OBSERVATION
Aria edulis,46.39467,6.71047,1979,FR,HUMAN_OBSERVATION
Aria edulis,47.39619,6.38169,1979,FR,HUMAN_OBSERVATION
Aria edulis,46.76655,6.34242,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.77135,5.38151,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.97057,4.02443,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.95377,5.25327,1979,FR,HUMAN_OBSERVATION
Aria edulis,49.58766,5.00453,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.97166,3.88785,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.76856,5.51751,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.86124,5.38562,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.68144,5.37742,1979,FR,HUMAN_OBSERVATION
Aria edulis,46.4432,4.44762,1979,FR,OBSERVATION
Aria edulis,46.30472,6.70437,1979,FR,HUMAN_OBSERVATION
Aria edulis,46.44111,4.45669,1979,FR,HUMAN_OBSERVATION
Aria edulis,46.44515,4.49813,1979,FR,HUMAN_OBSERVATION
Aria edulis,49.22074,5.40221,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.84215,6.20277,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.96466,4.57068,1979,FR,HUMAN_OBSERVATION
Aria edulis,47.12245,6.49653,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.67866,5.51318,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.67572,5.64893,1979,FR,HUMAN_OBSERVATION
Aria edulis,46.94646,6.35354,1979,FR,HUMAN_OBSERVATION
Aria edulis,48.22875,7.16912,1979,FR,HUMAN_OBSERVATION
Aria edulis,47.80769,6.88007,1979,FR,HUMAN_OBSERVATION
